V1,V2,V3
-91.569375,22.6764869981299,-2483
-91.51875,22.6764869981299,-2478
-91.468125,22.6764869981299,-2666
-91.4175,22.6764869981299,-2193
-91.366875,22.6764869981299,-1625
-91.31625,22.6764869981299,-1254
-91.265625,22.6764869981299,-1241
-91.215,22.6764869981299,-1169
-91.164375,22.6764869981299,-1001
-91.11375,22.6764869981299,-826
-91.063125,22.6764869981299,-744
-91.0125,22.6764869981299,-778
-90.961875,22.6764869981299,-765
-90.91125,22.6764869981299,-671
-90.860625,22.6764869981299,-555
-90.81,22.6764869981299,-448
-90.759375,22.6764869981299,-527
-90.70875,22.6764869981299,-513
-90.658125,22.6764869981299,-463
-90.6075,22.6764869981299,-479
-90.556875,22.6764869981299,-560
-90.50625,22.6764869981299,-618
-90.455625,22.6764869981299,-715
-90.405,22.6764869981299,-521
-90.354375,22.6764869981299,-313
-90.30375,22.6764869981299,-142
-90.253125,22.6764869981299,-129
-90.2025,22.6764869981299,-119
-90.151875,22.6764869981299,-107
-90.10125,22.6764869981299,-115
-90.050625,22.6764869981299,-115
-90,22.6764869981299,-94
-98.1,22.625892198678,19
-98.049375,22.625892198678,15
-97.99875,22.625892198678,9
-97.948125,22.625892198678,9
-97.8975,22.625892198678,-4
-97.846875,22.625892198678,-4
-97.79625,22.625892198678,-17
-97.745625,22.625892198678,-23
-97.695,22.625892198678,-35
-97.644375,22.625892198678,-42
-97.59375,22.625892198678,-55
-97.543125,22.625892198678,-64
-97.4925,22.625892198678,-179
-97.441875,22.625892198678,-320
-97.39125,22.625892198678,-594
-97.340625,22.625892198678,-675
-97.29,22.625892198678,-793
-97.239375,22.625892198678,-881
-97.18875,22.625892198678,-1039
-97.138125,22.625892198678,-1132
-97.0875,22.625892198678,-1408
-97.036875,22.625892198678,-1494
-96.98625,22.625892198678,-1595
-96.935625,22.625892198678,-1680
-96.885,22.625892198678,-1833
-96.834375,22.625892198678,-1838
-96.78375,22.625892198678,-1925
-96.733125,22.625892198678,-1894
-96.6825,22.625892198678,-1977
-96.631875,22.625892198678,-2053
-96.58125,22.625892198678,-2186
-96.530625,22.625892198678,-2239
-96.48,22.625892198678,-2330
-96.429375,22.625892198678,-2379
-96.37875,22.625892198678,-2429
-96.328125,22.625892198678,-2465
-96.2775,22.625892198678,-2260
-96.226875,22.625892198678,-2352
-96.17625,22.625892198678,-2463
-96.125625,22.625892198678,-2441
-96.075,22.625892198678,-2518
-96.024375,22.625892198678,-2573
-95.97375,22.625892198678,-2680
-95.923125,22.625892198678,-2728
-95.8725,22.625892198678,-2850
-95.821875,22.625892198678,-2900
-95.77125,22.625892198678,-2939
-95.720625,22.625892198678,-2923
-95.67,22.625892198678,-2934
-95.619375,22.625892198678,-2989
-95.56875,22.625892198678,-3014
-95.518125,22.625892198678,-3010
-95.4675,22.625892198678,-3143
-95.416875,22.625892198678,-3195
-95.36625,22.625892198678,-3254
-95.315625,22.625892198678,-3201
-95.265,22.625892198678,-3256
-95.214375,22.625892198678,-3349
-95.16375,22.625892198678,-3361
-95.113125,22.625892198678,-3425
-95.0625,22.625892198678,-3456
-95.011875,22.625892198678,-3504
-94.96125,22.625892198678,-3540
-94.910625,22.625892198678,-3598
-94.86,22.625892198678,-3584
-94.809375,22.625892198678,-3594
-94.75875,22.625892198678,-3617
-94.708125,22.625892198678,-3654
-94.6575,22.625892198678,-3673
-94.606875,22.625892198678,-3692
-94.55625,22.625892198678,-3699
-94.505625,22.625892198678,-3741
-94.455,22.625892198678,-3738
-94.404375,22.625892198678,-3690
-94.35375,22.625892198678,-3694
-94.303125,22.625892198678,-3720
-94.2525,22.625892198678,-3711
-94.201875,22.625892198678,-3692
-94.15125,22.625892198678,-3688
-94.100625,22.625892198678,-3758
-94.05,22.625892198678,-3766
-93.999375,22.625892198678,-3759
-93.94875,22.625892198678,-3780
-93.898125,22.625892198678,-3763
-93.8475,22.625892198678,-3734
-93.796875,22.625892198678,-3747
-93.74625,22.625892198678,-3751
-93.695625,22.625892198678,-3712
-93.645,22.625892198678,-3703
-93.594375,22.625892198678,-3758
-93.54375,22.625892198678,-3781
-93.493125,22.625892198678,-3746
-93.4425,22.625892198678,-3722
-93.391875,22.625892198678,-3701
-93.34125,22.625892198678,-3681
-93.290625,22.625892198678,-3546
-93.24,22.625892198678,-3554
-93.189375,22.625892198678,-3639
-93.13875,22.625892198678,-3660
-93.088125,22.625892198678,-3681
-93.0375,22.625892198678,-3664
-92.986875,22.625892198678,-3605
-92.93625,22.625892198678,-3609
-92.885625,22.625892198678,-3657
-92.835,22.625892198678,-3675
-92.784375,22.625892198678,-3629
-92.73375,22.625892198678,-3625
-92.683125,22.625892198678,-3626
-92.6325,22.625892198678,-3606
-92.581875,22.625892198678,-3607
-92.53125,22.625892198678,-3620
-92.480625,22.625892198678,-3625
-92.43,22.625892198678,-3631
-92.379375,22.625892198678,-3641
-92.32875,22.625892198678,-3653
-92.278125,22.625892198678,-3635
-92.2275,22.625892198678,-3593
-92.176875,22.625892198678,-3591
-92.12625,22.625892198678,-3560
-92.075625,22.625892198678,-3571
-92.025,22.625892198678,-3654
-91.974375,22.625892198678,-3672
-91.92375,22.625892198678,-3741
-91.873125,22.625892198678,-3757
-91.8225,22.625892198678,-3573
-91.771875,22.625892198678,-3410
-91.72125,22.625892198678,-2915
-91.670625,22.625892198678,-2456
-91.62,22.625892198678,-2232
-91.569375,22.625892198678,-1924
-91.51875,22.625892198678,-1817
-91.468125,22.625892198678,-2081
-91.4175,22.625892198678,-2045
-91.366875,22.625892198678,-1734
-91.31625,22.625892198678,-1246
-91.265625,22.625892198678,-1088
-91.215,22.625892198678,-988
-91.164375,22.625892198678,-956
-91.11375,22.625892198678,-849
-91.063125,22.625892198678,-776
-91.0125,22.625892198678,-653
-90.961875,22.625892198678,-590
-90.91125,22.625892198678,-536
-90.860625,22.625892198678,-531
-90.81,22.625892198678,-490
-90.759375,22.625892198678,-456
-90.70875,22.625892198678,-359
-90.658125,22.625892198678,-300
-90.6075,22.625892198678,-241
-90.556875,22.625892198678,-174
-90.50625,22.625892198678,-132
-90.455625,22.625892198678,-121
-90.405,22.625892198678,-146
-90.354375,22.625892198678,-128
-90.30375,22.625892198678,-124
-90.253125,22.625892198678,-116
-90.2025,22.625892198678,-107
-90.151875,22.625892198678,-102
-90.10125,22.625892198678,-93
-90.050625,22.625892198678,-93
-90,22.625892198678,-93
-98.1,22.575297399226,35
-98.049375,22.575297399226,27
-97.99875,22.575297399226,12
-97.948125,22.575297399226,14
-97.8975,22.575297399226,-3
-97.846875,22.575297399226,-6
-97.79625,22.575297399226,-21
-97.745625,22.575297399226,-26
-97.695,22.575297399226,-36
-97.644375,22.575297399226,-42
-97.59375,22.575297399226,-54
-97.543125,22.575297399226,-61
-97.4925,22.575297399226,-166
-97.441875,22.575297399226,-320
-97.39125,22.575297399226,-649
-97.340625,22.575297399226,-728
-97.29,22.575297399226,-841
-97.239375,22.575297399226,-950
-97.18875,22.575297399226,-1124
-97.138125,22.575297399226,-1214
-97.0875,22.575297399226,-1475
-97.036875,22.575297399226,-1560
-96.98625,22.575297399226,-1649
-96.935625,22.575297399226,-1693
-96.885,22.575297399226,-1863
-96.834375,22.575297399226,-1862
-96.78375,22.575297399226,-1886
-96.733125,22.575297399226,-1906
-96.6825,22.575297399226,-1990
-96.631875,22.575297399226,-2068
-96.58125,22.575297399226,-2246
-96.530625,22.575297399226,-2316
-96.48,22.575297399226,-2408
-96.429375,22.575297399226,-2418
-96.37875,22.575297399226,-2445
-96.328125,22.575297399226,-2444
-96.2775,22.575297399226,-2323
-96.226875,22.575297399226,-2451
-96.17625,22.575297399226,-2468
-96.125625,22.575297399226,-2451
-96.075,22.575297399226,-2516
-96.024375,22.575297399226,-2543
-95.97375,22.575297399226,-2645
-95.923125,22.575297399226,-2680
-95.8725,22.575297399226,-2849
-95.821875,22.575297399226,-2899
-95.77125,22.575297399226,-2981
-95.720625,22.575297399226,-2989
-95.67,22.575297399226,-2906
-95.619375,22.575297399226,-2987
-95.56875,22.575297399226,-3063
-95.518125,22.575297399226,-3034
-95.4675,22.575297399226,-3152
-95.416875,22.575297399226,-3155
-95.36625,22.575297399226,-3180
-95.315625,22.575297399226,-3193
-95.265,22.575297399226,-3247
-95.214375,22.575297399226,-3331
-95.16375,22.575297399226,-3360
-95.113125,22.575297399226,-3447
-95.0625,22.575297399226,-3476
-95.011875,22.575297399226,-3503
-94.96125,22.575297399226,-3526
-94.910625,22.575297399226,-3566
-94.86,22.575297399226,-3572
-94.809375,22.575297399226,-3606
-94.75875,22.575297399226,-3630
-94.708125,22.575297399226,-3649
-94.6575,22.575297399226,-3662
-94.606875,22.575297399226,-3678
-94.55625,22.575297399226,-3690
-94.505625,22.575297399226,-3737
-94.455,22.575297399226,-3736
-94.404375,22.575297399226,-3703
-94.35375,22.575297399226,-3704
-94.303125,22.575297399226,-3713
-94.2525,22.575297399226,-3711
-94.201875,22.575297399226,-3695
-94.15125,22.575297399226,-3687
-94.100625,22.575297399226,-3757
-94.05,22.575297399226,-3769
-93.999375,22.575297399226,-3741
-93.94875,22.575297399226,-3748
-93.898125,22.575297399226,-3735
-93.8475,22.575297399226,-3720
-93.796875,22.575297399226,-3733
-93.74625,22.575297399226,-3723
-93.695625,22.575297399226,-3677
-93.645,22.575297399226,-3687
-93.594375,22.575297399226,-3772
-93.54375,22.575297399226,-3788
-93.493125,22.575297399226,-3735
-93.4425,22.575297399226,-3703
-93.391875,22.575297399226,-3706
-93.34125,22.575297399226,-3717
-93.290625,22.575297399226,-3515
-93.24,22.575297399226,-3548
-93.189375,22.575297399226,-3695
-93.13875,22.575297399226,-3651
-93.088125,22.575297399226,-3660
-93.0375,22.575297399226,-3635
-92.986875,22.575297399226,-3582
-92.93625,22.575297399226,-3577
-92.885625,22.575297399226,-3648
-92.835,22.575297399226,-3676
-92.784375,22.575297399226,-3617
-92.73375,22.575297399226,-3610
-92.683125,22.575297399226,-3597
-92.6325,22.575297399226,-3594
-92.581875,22.575297399226,-3595
-92.53125,22.575297399226,-3601
-92.480625,22.575297399226,-3609
-92.43,22.575297399226,-3616
-92.379375,22.575297399226,-3618
-92.32875,22.575297399226,-3617
-92.278125,22.575297399226,-3586
-92.2275,22.575297399226,-3479
-92.176875,22.575297399226,-3441
-92.12625,22.575297399226,-3419
-92.075625,22.575297399226,-3493
-92.025,22.575297399226,-3631
-91.974375,22.575297399226,-3607
-91.92375,22.575297399226,-3676
-91.873125,22.575297399226,-3683
-91.8225,22.575297399226,-3300
-91.771875,22.575297399226,-2978
-91.72125,22.575297399226,-2421
-91.670625,22.575297399226,-2209
-91.62,22.575297399226,-2077
-91.569375,22.575297399226,-2010
-91.51875,22.575297399226,-1816
-91.468125,22.575297399226,-1920
-91.4175,22.575297399226,-1761
-91.366875,22.575297399226,-1545
-91.31625,22.575297399226,-1237
-91.265625,22.575297399226,-1084
-91.215,22.575297399226,-910
-91.164375,22.575297399226,-880
-91.11375,22.575297399226,-783
-91.063125,22.575297399226,-707
-91.0125,22.575297399226,-580
-90.961875,22.575297399226,-530
-90.91125,22.575297399226,-465
-90.860625,22.575297399226,-433
-90.81,22.575297399226,-385
-90.759375,22.575297399226,-363
-90.70875,22.575297399226,-273
-90.658125,22.575297399226,-228
-90.6075,22.575297399226,-194
-90.556875,22.575297399226,-171
-90.50625,22.575297399226,-75
-90.455625,22.575297399226,-58
-90.405,22.575297399226,-118
-90.354375,22.575297399226,-117
-90.30375,22.575297399226,-114
-90.253125,22.575297399226,-114
-90.2025,22.575297399226,-99
-90.151875,22.575297399226,-96
-90.10125,22.575297399226,-92
-90.050625,22.575297399226,-89
-90,22.575297399226,-85
-98.1,22.524702599774,44
-98.049375,22.524702599774,37
-97.99875,22.524702599774,28
-97.948125,22.524702599774,15
-97.8975,22.524702599774,-1
-97.846875,22.524702599774,-8
-97.79625,22.524702599774,-24
-97.745625,22.524702599774,-29
-97.695,22.524702599774,-37
-97.644375,22.524702599774,-40
-97.59375,22.524702599774,-52
-97.543125,22.524702599774,-62
-97.4925,22.524702599774,-129
-97.441875,22.524702599774,-285
-97.39125,22.524702599774,-656
-97.340625,22.524702599774,-751
-97.29,22.524702599774,-874
-97.239375,22.524702599774,-993
-97.18875,22.524702599774,-1237
-97.138125,22.524702599774,-1353
-97.0875,22.524702599774,-1605
-97.036875,22.524702599774,-1677
-96.98625,22.524702599774,-1713
-96.935625,22.524702599774,-1702
-96.885,22.524702599774,-1799
-96.834375,22.524702599774,-1833
-96.78375,22.524702599774,-1847
-96.733125,22.524702599774,-1940
-96.6825,22.524702599774,-2161
-96.631875,22.524702599774,-2211
-96.58125,22.524702599774,-2288
-96.530625,22.524702599774,-2333
-96.48,22.524702599774,-2381
-96.429375,22.524702599774,-2361
-96.37875,22.524702599774,-2296
-96.328125,22.524702599774,-2319
-96.2775,22.524702599774,-2484
-96.226875,22.524702599774,-2470
-96.17625,22.524702599774,-2615
-96.125625,22.524702599774,-2666
-96.075,22.524702599774,-2501
-96.024375,22.524702599774,-2539
-95.97375,22.524702599774,-2751
-95.923125,22.524702599774,-2687
-95.8725,22.524702599774,-2846
-95.821875,22.524702599774,-2905
-95.77125,22.524702599774,-2981
-95.720625,22.524702599774,-2962
-95.67,22.524702599774,-2879
-95.619375,22.524702599774,-2995
-95.56875,22.524702599774,-3075
-95.518125,22.524702599774,-3062
-95.4675,22.524702599774,-3095
-95.416875,22.524702599774,-3103
-95.36625,22.524702599774,-3159
-95.315625,22.524702599774,-3253
-95.265,22.524702599774,-3284
-95.214375,22.524702599774,-3324
-95.16375,22.524702599774,-3358
-95.113125,22.524702599774,-3473
-95.0625,22.524702599774,-3506
-95.011875,22.524702599774,-3489
-94.96125,22.524702599774,-3498
-94.910625,22.524702599774,-3519
-94.86,22.524702599774,-3533
-94.809375,22.524702599774,-3585
-94.75875,22.524702599774,-3604
-94.708125,22.524702599774,-3621
-94.6575,22.524702599774,-3584
-94.606875,22.524702599774,-3585
-94.55625,22.524702599774,-3633
-94.505625,22.524702599774,-3689
-94.455,22.524702599774,-3684
-94.404375,22.524702599774,-3683
-94.35375,22.524702599774,-3689
-94.303125,22.524702599774,-3685
-94.2525,22.524702599774,-3691
-94.201875,22.524702599774,-3751
-94.15125,22.524702599774,-3738
-94.100625,22.524702599774,-3742
-94.05,22.524702599774,-3747
-93.999375,22.524702599774,-3705
-93.94875,22.524702599774,-3710
-93.898125,22.524702599774,-3730
-93.8475,22.524702599774,-3740
-93.796875,22.524702599774,-3720
-93.74625,22.524702599774,-3694
-93.695625,22.524702599774,-3690
-93.645,22.524702599774,-3707
-93.594375,22.524702599774,-3734
-93.54375,22.524702599774,-3733
-93.493125,22.524702599774,-3712
-93.4425,22.524702599774,-3703
-93.391875,22.524702599774,-3711
-93.34125,22.524702599774,-3723
-93.290625,22.524702599774,-3597
-93.24,22.524702599774,-3542
-93.189375,22.524702599774,-3618
-93.13875,22.524702599774,-3629
-93.088125,22.524702599774,-3593
-93.0375,22.524702599774,-3608
-92.986875,22.524702599774,-3573
-92.93625,22.524702599774,-3557
-92.885625,22.524702599774,-3590
-92.835,22.524702599774,-3604
-92.784375,22.524702599774,-3571
-92.73375,22.524702599774,-3563
-92.683125,22.524702599774,-3565
-92.6325,22.524702599774,-3556
-92.581875,22.524702599774,-3541
-92.53125,22.524702599774,-3544
-92.480625,22.524702599774,-3546
-92.43,22.524702599774,-3568
-92.379375,22.524702599774,-3576
-92.32875,22.524702599774,-3517
-92.278125,22.524702599774,-3402
-92.2275,22.524702599774,-3210
-92.176875,22.524702599774,-3192
-92.12625,22.524702599774,-3225
-92.075625,22.524702599774,-3377
-92.025,22.524702599774,-3436
-91.974375,22.524702599774,-3348
-91.92375,22.524702599774,-3312
-91.873125,22.524702599774,-3272
-91.8225,22.524702599774,-2713
-91.771875,22.524702599774,-2295
-91.72125,22.524702599774,-1639
-91.670625,22.524702599774,-1454
-91.62,22.524702599774,-1578
-91.569375,22.524702599774,-1760
-91.51875,22.524702599774,-1655
-91.468125,22.524702599774,-1557
-91.4175,22.524702599774,-1240
-91.366875,22.524702599774,-1146
-91.31625,22.524702599774,-894
-91.265625,22.524702599774,-837
-91.215,22.524702599774,-608
-91.164375,22.524702599774,-532
-91.11375,22.524702599774,-443
-91.063125,22.524702599774,-370
-91.0125,22.524702599774,-279
-90.961875,22.524702599774,-276
-90.91125,22.524702599774,-229
-90.860625,22.524702599774,-201
-90.81,22.524702599774,-170
-90.759375,22.524702599774,-170
-90.70875,22.524702599774,-163
-90.658125,22.524702599774,-152
-90.6075,22.524702599774,-126
-90.556875,22.524702599774,-116
-90.50625,22.524702599774,-49
-90.455625,22.524702599774,-51
-90.405,22.524702599774,-95
-90.354375,22.524702599774,-96
-90.30375,22.524702599774,-100
-90.253125,22.524702599774,-97
-90.2025,22.524702599774,-81
-90.151875,22.524702599774,-78
-90.10125,22.524702599774,-67
-90.050625,22.524702599774,-70
-90,22.524702599774,-72
-98.1,22.474107800322,19
-98.049375,22.474107800322,18
-97.99875,22.474107800322,23
-97.948125,22.474107800322,13
-97.8975,22.474107800322,-2
-97.846875,22.474107800322,-7
-97.79625,22.474107800322,-23
-97.745625,22.474107800322,-28
-97.695,22.474107800322,-36
-97.644375,22.474107800322,-40
-97.59375,22.474107800322,-53
-97.543125,22.474107800322,-61
-97.4925,22.474107800322,-79
-97.441875,22.474107800322,-191
-97.39125,22.474107800322,-540
-97.340625,22.474107800322,-674
-97.29,22.474107800322,-881
-97.239375,22.474107800322,-985
-97.18875,22.474107800322,-1229
-97.138125,22.474107800322,-1341
-97.0875,22.474107800322,-1609
-97.036875,22.474107800322,-1708
-96.98625,22.474107800322,-1792
-96.935625,22.474107800322,-1799
-96.885,22.474107800322,-1839
-96.834375,22.474107800322,-1811
-96.78375,22.474107800322,-1969
-96.733125,22.474107800322,-2010
-96.6825,22.474107800322,-2189
-96.631875,22.474107800322,-2220
-96.58125,22.474107800322,-2216
-96.530625,22.474107800322,-2289
-96.48,22.474107800322,-2361
-96.429375,22.474107800322,-2389
-96.37875,22.474107800322,-2431
-96.328125,22.474107800322,-2462
-96.2775,22.474107800322,-2529
-96.226875,22.474107800322,-2511
-96.17625,22.474107800322,-2588
-96.125625,22.474107800322,-2618
-96.075,22.474107800322,-2653
-96.024375,22.474107800322,-2727
-95.97375,22.474107800322,-2774
-95.923125,22.474107800322,-2793
-95.8725,22.474107800322,-2800
-95.821875,22.474107800322,-2851
-95.77125,22.474107800322,-2918
-95.720625,22.474107800322,-2926
-95.67,22.474107800322,-2950
-95.619375,22.474107800322,-3019
-95.56875,22.474107800322,-3017
-95.518125,22.474107800322,-2977
-95.4675,22.474107800322,-3048
-95.416875,22.474107800322,-3132
-95.36625,22.474107800322,-3215
-95.315625,22.474107800322,-3218
-95.265,22.474107800322,-3242
-95.214375,22.474107800322,-3287
-95.16375,22.474107800322,-3324
-95.113125,22.474107800322,-3406
-95.0625,22.474107800322,-3426
-95.011875,22.474107800322,-3455
-94.96125,22.474107800322,-3479
-94.910625,22.474107800322,-3519
-94.86,22.474107800322,-3524
-94.809375,22.474107800322,-3544
-94.75875,22.474107800322,-3603
-94.708125,22.474107800322,-3617
-94.6575,22.474107800322,-3557
-94.606875,22.474107800322,-3513
-94.55625,22.474107800322,-3565
-94.505625,22.474107800322,-3647
-94.455,22.474107800322,-3656
-94.404375,22.474107800322,-3685
-94.35375,22.474107800322,-3698
-94.303125,22.474107800322,-3673
-94.2525,22.474107800322,-3673
-94.201875,22.474107800322,-3714
-94.15125,22.474107800322,-3693
-94.100625,22.474107800322,-3693
-94.05,22.474107800322,-3709
-93.999375,22.474107800322,-3727
-93.94875,22.474107800322,-3694
-93.898125,22.474107800322,-3711
-93.8475,22.474107800322,-3753
-93.796875,22.474107800322,-3735
-93.74625,22.474107800322,-3706
-93.695625,22.474107800322,-3676
-93.645,22.474107800322,-3671
-93.594375,22.474107800322,-3694
-93.54375,22.474107800322,-3672
-93.493125,22.474107800322,-3590
-93.4425,22.474107800322,-3595
-93.391875,22.474107800322,-3640
-93.34125,22.474107800322,-3666
-93.290625,22.474107800322,-3627
-93.24,22.474107800322,-3545
-93.189375,22.474107800322,-3560
-93.13875,22.474107800322,-3590
-93.088125,22.474107800322,-3600
-93.0375,22.474107800322,-3592
-92.986875,22.474107800322,-3562
-92.93625,22.474107800322,-3546
-92.885625,22.474107800322,-3549
-92.835,22.474107800322,-3551
-92.784375,22.474107800322,-3534
-92.73375,22.474107800322,-3495
-92.683125,22.474107800322,-3512
-92.6325,22.474107800322,-3594
-92.581875,22.474107800322,-3567
-92.53125,22.474107800322,-3487
-92.480625,22.474107800322,-3473
-92.43,22.474107800322,-3511
-92.379375,22.474107800322,-3523
-92.32875,22.474107800322,-3355
-92.278125,22.474107800322,-3205
-92.2275,22.474107800322,-3189
-92.176875,22.474107800322,-3283
-92.12625,22.474107800322,-3457
-92.075625,22.474107800322,-3511
-92.025,22.474107800322,-3481
-91.974375,22.474107800322,-3394
-91.92375,22.474107800322,-3162
-91.873125,22.474107800322,-2918
-91.8225,22.474107800322,-2200
-91.771875,22.474107800322,-1887
-91.72125,22.474107800322,-1279
-91.670625,22.474107800322,-845
-91.62,22.474107800322,-940
-91.569375,22.474107800322,-1379
-91.51875,22.474107800322,-1127
-91.468125,22.474107800322,-898
-91.4175,22.474107800322,-417
-91.366875,22.474107800322,-318
-91.31625,22.474107800322,-232
-91.265625,22.474107800322,-167
-91.215,22.474107800322,-147
-91.164375,22.474107800322,-159
-91.11375,22.474107800322,-119
-91.063125,22.474107800322,-112
-91.0125,22.474107800322,-106
-90.961875,22.474107800322,-119
-90.91125,22.474107800322,-117
-90.860625,22.474107800322,-112
-90.81,22.474107800322,-89
-90.759375,22.474107800322,-91
-90.70875,22.474107800322,-75
-90.658125,22.474107800322,-40
-90.6075,22.474107800322,-39
-90.556875,22.474107800322,-80
-90.50625,22.474107800322,-34
-90.455625,22.474107800322,-31
-90.405,22.474107800322,-76
-90.354375,22.474107800322,-67
-90.30375,22.474107800322,-76
-90.253125,22.474107800322,-72
-90.2025,22.474107800322,-71
-90.151875,22.474107800322,-79
-90.10125,22.474107800322,-68
-90.050625,22.474107800322,-65
-90,22.474107800322,-70
-98.1,22.4235130008701,6
-98.049375,22.4235130008701,7
-97.99875,22.4235130008701,15
-97.948125,22.4235130008701,23
-97.8975,22.4235130008701,3
-97.846875,22.4235130008701,-5
-97.79625,22.4235130008701,-22
-97.745625,22.4235130008701,-27
-97.695,22.4235130008701,-36
-97.644375,22.4235130008701,-40
-97.59375,22.4235130008701,-52
-97.543125,22.4235130008701,-61
-97.4925,22.4235130008701,-53
-97.441875,22.4235130008701,-128
-97.39125,22.4235130008701,-473
-97.340625,22.4235130008701,-612
-97.29,22.4235130008701,-870
-97.239375,22.4235130008701,-978
-97.18875,22.4235130008701,-1249
-97.138125,22.4235130008701,-1370
-97.0875,22.4235130008701,-1584
-97.036875,22.4235130008701,-1670
-96.98625,22.4235130008701,-1800
-96.935625,22.4235130008701,-1783
-96.885,22.4235130008701,-1869
-96.834375,22.4235130008701,-1826
-96.78375,22.4235130008701,-1950
-96.733125,22.4235130008701,-1976
-96.6825,22.4235130008701,-2077
-96.631875,22.4235130008701,-2122
-96.58125,22.4235130008701,-2219
-96.530625,22.4235130008701,-2320
-96.48,22.4235130008701,-2444
-96.429375,22.4235130008701,-2460
-96.37875,22.4235130008701,-2449
-96.328125,22.4235130008701,-2452
-96.2775,22.4235130008701,-2525
-96.226875,22.4235130008701,-2525
-96.17625,22.4235130008701,-2544
-96.125625,22.4235130008701,-2591
-96.075,22.4235130008701,-2684
-96.024375,22.4235130008701,-2709
-95.97375,22.4235130008701,-2785
-95.923125,22.4235130008701,-2776
-95.8725,22.4235130008701,-2861
-95.821875,22.4235130008701,-2876
-95.77125,22.4235130008701,-2898
-95.720625,22.4235130008701,-2923
-95.67,22.4235130008701,-2966
-95.619375,22.4235130008701,-3000
-95.56875,22.4235130008701,-2977
-95.518125,22.4235130008701,-2953
-95.4675,22.4235130008701,-3077
-95.416875,22.4235130008701,-3169
-95.36625,22.4235130008701,-3204
-95.315625,22.4235130008701,-3144
-95.265,22.4235130008701,-3177
-95.214375,22.4235130008701,-3252
-95.16375,22.4235130008701,-3300
-95.113125,22.4235130008701,-3377
-95.0625,22.4235130008701,-3413
-95.011875,22.4235130008701,-3432
-94.96125,22.4235130008701,-3459
-94.910625,22.4235130008701,-3515
-94.86,22.4235130008701,-3512
-94.809375,22.4235130008701,-3532
-94.75875,22.4235130008701,-3606
-94.708125,22.4235130008701,-3616
-94.6575,22.4235130008701,-3559
-94.606875,22.4235130008701,-3489
-94.55625,22.4235130008701,-3537
-94.505625,22.4235130008701,-3650
-94.455,22.4235130008701,-3667
-94.404375,22.4235130008701,-3685
-94.35375,22.4235130008701,-3689
-94.303125,22.4235130008701,-3678
-94.2525,22.4235130008701,-3673
-94.201875,22.4235130008701,-3695
-94.15125,22.4235130008701,-3685
-94.100625,22.4235130008701,-3700
-94.05,22.4235130008701,-3747
-93.999375,22.4235130008701,-3769
-93.94875,22.4235130008701,-3700
-93.898125,22.4235130008701,-3672
-93.8475,22.4235130008701,-3712
-93.796875,22.4235130008701,-3703
-93.74625,22.4235130008701,-3671
-93.695625,22.4235130008701,-3605
-93.645,22.4235130008701,-3616
-93.594375,22.4235130008701,-3683
-93.54375,22.4235130008701,-3656
-93.493125,22.4235130008701,-3583
-93.4425,22.4235130008701,-3590
-93.391875,22.4235130008701,-3646
-93.34125,22.4235130008701,-3663
-93.290625,22.4235130008701,-3520
-93.24,22.4235130008701,-3432
-93.189375,22.4235130008701,-3566
-93.13875,22.4235130008701,-3594
-93.088125,22.4235130008701,-3587
-93.0375,22.4235130008701,-3571
-92.986875,22.4235130008701,-3560
-92.93625,22.4235130008701,-3559
-92.885625,22.4235130008701,-3556
-92.835,22.4235130008701,-3559
-92.784375,22.4235130008701,-3519
-92.73375,22.4235130008701,-3484
-92.683125,22.4235130008701,-3511
-92.6325,22.4235130008701,-3601
-92.581875,22.4235130008701,-3587
-92.53125,22.4235130008701,-3471
-92.480625,22.4235130008701,-3460
-92.43,22.4235130008701,-3484
-92.379375,22.4235130008701,-3498
-92.32875,22.4235130008701,-3266
-92.278125,22.4235130008701,-3124
-92.2275,22.4235130008701,-3180
-92.176875,22.4235130008701,-3308
-92.12625,22.4235130008701,-3446
-92.075625,22.4235130008701,-3473
-92.025,22.4235130008701,-3453
-91.974375,22.4235130008701,-3406
-91.92375,22.4235130008701,-3141
-91.873125,22.4235130008701,-2835
-91.8225,22.4235130008701,-2056
-91.771875,22.4235130008701,-1700
-91.72125,22.4235130008701,-1168
-91.670625,22.4235130008701,-882
-91.62,22.4235130008701,-821
-91.569375,22.4235130008701,-1017
-91.51875,22.4235130008701,-763
-91.468125,22.4235130008701,-579
-91.4175,22.4235130008701,-188
-91.366875,22.4235130008701,-102
-91.31625,22.4235130008701,-131
-91.265625,22.4235130008701,-115
-91.215,22.4235130008701,-112
-91.164375,22.4235130008701,-117
-91.11375,22.4235130008701,-126
-91.063125,22.4235130008701,-105
-91.0125,22.4235130008701,-85
-90.961875,22.4235130008701,-104
-90.91125,22.4235130008701,-110
-90.860625,22.4235130008701,-112
-90.81,22.4235130008701,-80
-90.759375,22.4235130008701,-78
-90.70875,22.4235130008701,-63
-90.658125,22.4235130008701,-24
-90.6075,22.4235130008701,-33
-90.556875,22.4235130008701,-69
-90.50625,22.4235130008701,-56
-90.455625,22.4235130008701,-49
-90.405,22.4235130008701,-71
-90.354375,22.4235130008701,-68
-90.30375,22.4235130008701,-64
-90.253125,22.4235130008701,-64
-90.2025,22.4235130008701,-61
-90.151875,22.4235130008701,-73
